ensg_id	gene_symbol	pmtl	latest_gene_symbol
ENSG00000175866	BAIAP2	NA	BAIAP2
ENSG00000181409	AATK	NA	AATK
ENSG00000207736	MIR657	NA	MIR657
ENSG00000211563	MIR3065	NA	MIR3065
ENSG00000283604	MIR338	NA	MIR338
ENSG00000221025	MIR1250	NA	MIR1250
ENSG00000141577	CEP131	NA	CEP131
ENSG00000167302	TEPSIN	NA	TEPSIN
ENSG00000224877	NDUFAF8	NA	NDUFAF8
ENSG00000157637	SLC38A10	NA	SLC38A10
ENSG00000185168	LINC00482	NA	LINC00482
ENSG00000185332	TMEM105	NA	TMEM105
ENSG00000275542	AC027601.3	NA	AC027601.3
ENSG00000275966	AC110285.6	NA	AC110285.6
ENSG00000266074	BAHCC1	NA	BAHCC1
ENSG00000266392	MIR4740	NA	MIR4740
ENSG00000266189	MIR3186	NA	MIR3186
ENSG00000278200	LINC01971	NA	LINC01971
ENSG00000184009	ACTG1	NA	ACTG1
ENSG00000186765	FSCN2	NA	FSCN2
ENSG00000185504	FAAP100	NA	FAAP100
ENSG00000182446	NPLOC4	NA	NPLOC4
ENSG00000207021	Y_RNA	NA	Y_RNA
ENSG00000182612	TSPAN10	NA	TSPAN10
ENSG00000185527	PDE6G	NA	PDE6G
ENSG00000204237	OXLD1	NA	OXLD1
ENSG00000185298	CCDC137	NA	CCDC137
ENSG00000214087	ARL16	NA	ARL16
ENSG00000185359	HGS	NA	HGS
ENSG00000277784	MIR6786	NA	MIR6786
ENSG00000262814	MRPL12	NA	MRPL12
ENSG00000183048	SLC25A10	NA	SLC25A10
ENSG00000215644	GCGR	NA	GCGR
ENSG00000225663	MCRIP1	NA	MCRIP1
ENSG00000182676	PPP1R27	NA	PPP1R27
ENSG00000185624	P4HB	NA	P4HB
ENSG00000141522	ARHGDIA	NA	ARHGDIA
ENSG00000183684	ALYREF	NA	ALYREF
ENSG00000141552	ANAPC11	NA	ANAPC11
ENSG00000183979	NPB	NA	NPB
ENSG00000185813	PCYT2	NA	PCYT2
ENSG00000187531	SIRT7	NA	SIRT7
ENSG00000197063	MAFG	NA	MAFG
ENSG00000183010	PYCR1	NA	PYCR1
ENSG00000185105	MYADML2	NA	MYADML2
ENSG00000185269	NOTUM	NA	NOTUM
ENSG00000169696	ASPSCR1	NA	ASPSCR1
ENSG00000169689	CENPX	NA	CENPX
ENSG00000169683	LRRC45	NA	LRRC45
ENSG00000169750	RAC3	NA	RAC3
ENSG00000169738	DCXR	NA	DCXR
ENSG00000169733	RFNG	NA	RFNG
ENSG00000169727	GPS1	NA	GPS1
ENSG00000169718	DUS1L	NA	DUS1L
ENSG00000169710	FASN	NA	FASN
ENSG00000176155	CCDC57	NA	CCDC57
ENSG00000141526	SLC16A3	NA	SLC16A3
ENSG00000284574	MIR6787	NA	MIR6787
ENSG00000141551	CSNK1D	NA	CSNK1D
ENSG00000265692	LINC01970	NA	LINC01970
ENSG00000173762	CD7	NA	CD7
ENSG00000141574	SECTM1	NA	SECTM1
ENSG00000182459	TEX19	NA	TEX19
ENSG00000181408	UTS2R	NA	UTS2R
ENSG00000181396	OGFOD3	NA	OGFOD3
ENSG00000201239	Y_RNA	NA	Y_RNA
ENSG00000141562	NARF	NA	NARF
ENSG00000266236	NARF-IT1	NA	NARF-IT1
ENSG00000141568	FOXK2	NA	FOXK2
ENSG00000141580	WDR45B	NA	WDR45B
ENSG00000141542	RAB40B	NA	RAB40B
ENSG00000266107	MIR4525	NA	MIR4525
ENSG00000141560	FN3KRP	NA	FN3KRP
ENSG00000167363	FN3K	NA	FN3K
ENSG00000141556	TBCD	NA	TBCD
ENSG00000141579	ZNF750	NA	ZNF750
ENSG00000175711	B3GNTL1	NA	B3GNTL1
ENSG00000176845	METRNL	NA	METRNL
ENSG00000262952	AC139099.3	NA	AC139099.3
ENSG00000232938	RPL23AP87	NA	RPL23AP87
ENSG00000262352	LINC02564	NA	LINC02564
ENSG00000263006	ROCK1P1	NA	ROCK1P1
ENSG00000277521	MIR8078	NA	MIR8078
ENSG00000101557	USP14	NA	USP14
ENSG00000079134	THOC1	NA	THOC1
ENSG00000158270	COLEC12	NA	COLEC12
ENSG00000264265	LINC01925	NA	LINC01925
ENSG00000177143	CETN1	NA	CETN1
ENSG00000222174	RN7SKP146	NA	RN7SKP146
ENSG00000079101	CLUL1	NA	CLUL1
ENSG00000176912	TYMSOS	NA	TYMSOS
ENSG00000176890	TYMS	NA	TYMS
ENSG00000132199	ENOSF1	NA	ENOSF1
ENSG00000176105	YES1	NA	YES1
ENSG00000206687	RNU1-109P	NA	RNU1-109P
ENSG00000266575	BOLA2P1	NA	BOLA2P1
ENSG00000141433	ADCYAP1	NA	ADCYAP1
ENSG00000259837	LINC01904	NA	LINC01904
ENSG00000266251	COX6CP3	NA	COX6CP3
ENSG00000132204	LINC00470	NA	LINC00470
ENSG00000199197	RN7SKP72	NA	RN7SKP72
ENSG00000101574	METTL4	NA	METTL4
ENSG00000080986	NDC80	NA	NDC80
ENSG00000235422	KATNBL1P3	NA	KATNBL1P3
ENSG00000202224	Y_RNA	NA	Y_RNA
ENSG00000200875	RNU6-340P	NA	RNU6-340P
ENSG00000266405	CBX3P2	NA	CBX3P2
ENSG00000101596	SMCHD1	NA	SMCHD1
ENSG00000207034	Y_RNA	NA	Y_RNA
ENSG00000132205	EMILIN2	NA	EMILIN2
ENSG00000101577	LPIN2	NA	LPIN2
ENSG00000264186	SNRPCP4	NA	SNRPCP4
ENSG00000252258	SNORA70	NA	SNORA70
ENSG00000101605	MYOM1	NA	MYOM1
ENSG00000252353	RNU7-25P	NA	RNU7-25P
ENSG00000101608	MYL12A	NA	MYL12A
ENSG00000118680	MYL12B	NA	MYL12B
ENSG00000259256	LINC01895	NA	LINC01895
ENSG00000265243	IGLJCOR18	NA	IGLJCOR18
ENSG00000177426	TGIF1	NA	TGIF1
ENSG00000263460	BOD1P1	NA	BOD1P1
ENSG00000266835	GAPLINC	NA	GAPLINC
ENSG00000170579	DLGAP1	NA	DLGAP1
ENSG00000241223	RN7SL39P	NA	RN7SL39P
ENSG00000177337	DLGAP1-AS1	NA	DLGAP1-AS1
ENSG00000262001	DLGAP1-AS2	NA	DLGAP1-AS2
ENSG00000263724	DLGAP1-AS3	NA	DLGAP1-AS3
ENSG00000275518	MIR6718	NA	MIR6718
ENSG00000207278	RNU6-831P	NA	RNU6-831P
ENSG00000263878	DLGAP1-AS4	NA	DLGAP1-AS4
ENSG00000250933	GAPDHP66	NA	GAPDHP66
ENSG00000261520	DLGAP1-AS5	NA	DLGAP1-AS5
ENSG00000264775	PPIAP14	NA	PPIAP14
ENSG00000265514	LINC01892	NA	LINC01892
ENSG00000215368	BOD1P2	NA	BOD1P2
ENSG00000231824	AKAIN1	NA	AKAIN1
ENSG00000264575	LINC00526	NA	LINC00526
ENSG00000263753	LINC00667	NA	LINC00667
ENSG00000198081	ZBTB14	NA	ZBTB14
ENSG00000082397	EPB41L3	NA	EPB41L3
ENSG00000261738	MIR3976HG	NA	MIR3976HG
ENSG00000272380	MIR3976	NA	MIR3976
ENSG00000206432	TMEM200C	NA	TMEM200C
ENSG00000154655	L3MBTL4	NA	L3MBTL4
ENSG00000200637	RNU5F-3P	NA	RNU5F-3P
ENSG00000264707	L3MBTL4-AS1	NA	L3MBTL4-AS1
ENSG00000283532	MIR4317	NA	MIR4317
ENSG00000199272	RNU6-349P	NA	RNU6-349P
ENSG00000265944	LINC01387	NA	LINC01387
ENSG00000243591	RN7SL282P	NA	RN7SL282P
ENSG00000088756	ARHGAP28	NA	ARHGAP28
ENSG00000265933	LINC00668	NA	LINC00668
ENSG00000264127	SCML2P1	NA	SCML2P1
ENSG00000251897	RNU6-916P	NA	RNU6-916P
ENSG00000101680	LAMA1	NA	LAMA1
ENSG00000263716	SLC25A51P2	NA	SLC25A51P2
ENSG00000206422	LRRC30	NA	LRRC30
ENSG00000173482	PTPRM	NA	PTPRM
ENSG00000199856	U3	NA	U3
ENSG00000242985	RN7SL50P	NA	RN7SL50P
ENSG00000229442	THEMIS3P	NA	THEMIS3P
ENSG00000206418	RAB12	NA	RAB12
ENSG00000263935	TOMM20P3	NA	TOMM20P3
ENSG00000265962	GACAT2	NA	GACAT2
ENSG00000168502	MTCL1	NA	MTCL1
ENSG00000252319	Y_RNA	NA	Y_RNA
ENSG00000242058	RPS4XP19	NA	RPS4XP19
ENSG00000178127	NDUFV2	NA	NDUFV2
ENSG00000266053	NDUFV2-AS1	NA	NDUFV2-AS1
ENSG00000101745	ANKRD12	NA	ANKRD12
ENSG00000200883	Y_RNA	NA	Y_RNA
ENSG00000207092	Y_RNA	NA	Y_RNA
ENSG00000128791	TWSG1	NA	TWSG1
ENSG00000017797	RALBP1	NA	RALBP1
ENSG00000251994	RNU2-27P	NA	RNU2-27P
ENSG00000154845	PPP4R1	NA	PPP4R1
ENSG00000263627	PPP4R1-AS1	NA	PPP4R1-AS1
ENSG00000212572	RNU6-903P	NA	RNU6-903P
ENSG00000264644	KRT18P8	NA	KRT18P8
ENSG00000168461	RAB31	NA	RAB31
ENSG00000266127	ZNF415P1	NA	ZNF415P1
ENSG00000242651	RN7SL862P	NA	RN7SL862P
ENSG00000252680	RNA5SP449	NA	RNA5SP449
ENSG00000265564	PIGPP4	NA	PIGPP4
ENSG00000168454	TXNDC2	NA	TXNDC2
ENSG00000101558	VAPA	NA	VAPA
ENSG00000223138	RNA5SP450	NA	RNA5SP450
ENSG00000260913	LINC01254	NA	LINC01254
ENSG00000154856	APCDD1	NA	APCDD1
ENSG00000134265	NAPG	NA	NAPG
ENSG00000266604	LINC01887	NA	LINC01887
ENSG00000154864	PIEZO2	NA	PIEZO2
ENSG00000274838	MIR6788	NA	MIR6788
ENSG00000267425	LINC01928	NA	LINC01928
ENSG00000267252	LINC01255	NA	LINC01255
ENSG00000236396	SLC35G4	NA	SLC35G4
ENSG00000257513	NPIPB1P	NA	NPIPB1P
ENSG00000283492	MIR7153	NA	MIR7153
ENSG00000141404	GNAL	NA	GNAL
ENSG00000267333	ASNSP6	NA	ASNSP6
ENSG00000255112	CHMP1B	NA	CHMP1B
ENSG00000267165	CHMP1B-AS1	NA	CHMP1B-AS1
ENSG00000154889	MPPE1	NA	MPPE1
ENSG00000141401	IMPA2	NA	IMPA2
ENSG00000181626	ANKRD62	NA	ANKRD62
ENSG00000200827	RNU6-324P	NA	RNU6-324P
ENSG00000267162	SDHDP1	NA	SDHDP1
ENSG00000176194	CIDEA	NA	CIDEA
ENSG00000199702	RNU6-170P	NA	RNU6-170P
ENSG00000176014	TUBB6	NA	TUBB6
ENSG00000141385	AFG3L2	NA	AFG3L2
ENSG00000251937	RNU7-129P	NA	RNU7-129P
ENSG00000141391	PRELID3A	NA	PRELID3A
ENSG00000134278	SPIRE1	NA	SPIRE1
ENSG00000128789	PSMG2	NA	PSMG2
ENSG00000101624	CEP76	NA	CEP76
ENSG00000267654	LINC01882	NA	LINC01882
ENSG00000201466	Y_RNA	NA	Y_RNA
ENSG00000175354	PTPN2	NA	PTPN2
ENSG00000267570	STK25P1	NA	STK25P1
ENSG00000267336	EIF4A2P1	NA	EIF4A2P1
ENSG00000085415	SEH1L	NA	SEH1L
ENSG00000101639	CEP192	NA	CEP192
ENSG00000168675	LDLRAD4	NA	LDLRAD4
ENSG00000279020	C18orf15	NA	C18orf15
ENSG00000267690	LDLRAD4-AS1	NA	LDLRAD4-AS1
ENSG00000266146	MIR5190	NA	MIR5190
ENSG00000267702	AP005131.6	NA	AP005131.6
ENSG00000272746	AP005131.7	NA	AP005131.7
ENSG00000263527	MIR4526	NA	MIR4526
ENSG00000177150	FAM210A	NA	FAM210A
ENSG00000242707	RN7SL362P	NA	RN7SL362P
ENSG00000101654	RNMT	NA	RNMT
ENSG00000176136	MC5R	NA	MC5R
ENSG00000185231	MC2R	NA	MC2R
ENSG00000175322	ZNF519	NA	ZNF519
ENSG00000267704	FRG2LP	NA	FRG2LP
ENSG00000175319	NF1P5	NA	NF1P5
ENSG00000186481	ANKRD20A5P	NA	ANKRD20A5P
ENSG00000212329	RNU6-316P	NA	RNU6-316P
ENSG00000265787	CYP4F35P	NA	CYP4F35P
ENSG00000187589	TERF1P2	NA	TERF1P2
ENSG00000265766	CXADRP3	NA	CXADRP3
ENSG00000266242	GRAMD4P7	NA	GRAMD4P7
ENSG00000183206	POTEC	NA	POTEC
ENSG00000200132	RNU6-1021P	NA	RNU6-1021P
ENSG00000265340	OR4K7P	NA	OR4K7P
ENSG00000266693	OR4K8P	NA	OR4K8P
ENSG00000273732	VN1R74P	NA	VN1R74P
ENSG00000276318	GTF2IP8	NA	GTF2IP8
ENSG00000180777	ANKRD30B	NA	ANKRD30B
ENSG00000200645	RNU6-1210P	NA	RNU6-1210P
ENSG00000265499	MIR3156-2	NA	MIR3156-2
ENSG00000265786	LINC01906	NA	LINC01906
ENSG00000264061	FGF7P1	NA	FGF7P1
ENSG00000266554	LINC01443	NA	LINC01443
ENSG00000264301	LINC01444	NA	LINC01444
ENSG00000222087	RNU6-721P	NA	RNU6-721P
ENSG00000067900	ROCK1	NA	ROCK1
ENSG00000251886	RNU6-120P	NA	RNU6-120P
ENSG00000263748	EXOGP1	NA	EXOGP1
ENSG00000141449	GREB1L	NA	GREB1L
ENSG00000141446	ESCO1	NA	ESCO1
ENSG00000167088	SNRPD1	NA	SNRPD1
ENSG00000158201	ABHD3	NA	ABHD3
ENSG00000221493	MIR320C1	NA	MIR320C1
ENSG00000101752	MIB1	NA	MIB1
ENSG00000200750	Y_RNA	NA	Y_RNA
ENSG00000242971	RN7SL233P	NA	RN7SL233P
ENSG00000199977	SNORA73	NA	SNORA73
ENSG00000265142	MIR133A1HG	NA	MIR133A1HG
ENSG00000283927	MIR133A1	NA	MIR133A1
ENSG00000284453	MIR1-2	NA	MIR1-2
ENSG00000252325	RNU6-1038P	NA	RNU6-1038P
ENSG00000222520	RNA5SP451	NA	RNA5SP451
ENSG00000265758	LINC01900	NA	LINC01900
ENSG00000221363	RNU6ATAC20P	NA	RNU6ATAC20P
ENSG00000266010	GATA6-AS1	NA	GATA6-AS1
ENSG00000141448	GATA6	NA	GATA6
ENSG00000201852	RNU6-702P	NA	RNU6-702P
ENSG00000212710	CTAGE1	NA	CTAGE1
ENSG00000239490	RPS4XP18	NA	RPS4XP18
ENSG00000206827	RNU6-1032P	NA	RNU6-1032P
ENSG00000101773	RBBP8	NA	RBBP8
ENSG00000284331	MIR4741	NA	MIR4741
ENSG00000242182	RN7SL745P	NA	RN7SL745P
ENSG00000223023	Y_RNA	NA	Y_RNA
ENSG00000134508	CABLES1	NA	CABLES1
ENSG00000134490	TMEM241	NA	TMEM241
ENSG00000101782	RIOK3	NA	RIOK3
ENSG00000199357	Y_RNA	NA	Y_RNA
ENSG00000141458	NPC1	NA	NPC1
ENSG00000199366	Y_RNA	NA	Y_RNA
ENSG00000154065	ANKRD29	NA	ANKRD29
ENSG00000053747	LAMA3	NA	LAMA3
ENSG00000267301	RPL23AP77	NA	RPL23AP77
ENSG00000168234	TTC39C	NA	TTC39C
ENSG00000264745	TTC39C-AS1	NA	TTC39C-AS1
ENSG00000206863	RNU5A-6P	NA	RNU5A-6P
ENSG00000154040	CABYR	NA	CABYR
ENSG00000141447	OSBPL1A	NA	OSBPL1A
ENSG00000199874	RNA5SP452	NA	RNA5SP452
ENSG00000273524	Metazoa_SRP	NA	Metazoa_SRP
ENSG00000206766	RNU6-435P	NA	RNU6-435P
ENSG00000212051	MIR320C2	NA	MIR320C2
ENSG00000154059	IMPACT	NA	IMPACT
ENSG00000199636	Y_RNA	NA	Y_RNA
ENSG00000134489	HRH4	NA	HRH4
ENSG00000266181	EIF4A3P1	NA	EIF4A3P1
ENSG00000265485	LINC01915	NA	LINC01915
ENSG00000263553	AC022884.1	NA	AC022884.1
ENSG00000264345	LINC01894	NA	LINC01894
ENSG00000198795	ZNF521	NA	ZNF521
ENSG00000242216	RN7SL97P	NA	RN7SL97P
ENSG00000141380	SS18	NA	SS18
ENSG00000154611	PSMA8	NA	PSMA8
ENSG00000188985	DHFRP1	NA	DHFRP1
ENSG00000141384	TAF4B	NA	TAF4B
ENSG00000207160	RNU6-1289P	NA	RNU6-1289P
ENSG00000263862	LINC01543	NA	LINC01543
ENSG00000134504	KCTD1	NA	KCTD1
ENSG00000276221	MIR8057	NA	MIR8057
ENSG00000263846	CIAPIN1P	NA	CIAPIN1P
ENSG00000260372	AQP4-AS1	NA	AQP4-AS1
ENSG00000265369	PCAT18	NA	PCAT18
ENSG00000275900	U3	NA	U3
ENSG00000171885	AQP4	NA	AQP4
ENSG00000154080	CHST9	NA	CHST9
ENSG00000265374	LINC01908	NA	LINC01908
ENSG00000265097	RBM22P1	NA	RBM22P1
ENSG00000170558	CDH2	NA	CDH2
ENSG00000251719	RNU6-408P	NA	RNU6-408P
ENSG00000283218	MIR302F	NA	MIR302F
ENSG00000251702	RNU6-857P	NA	RNU6-857P
ENSG00000134762	DSC3	NA	DSC3
ENSG00000134755	DSC2	NA	DSC2
ENSG00000265888	DSCAS	NA	DSCAS
ENSG00000134765	DSC1	NA	DSC1
ENSG00000134760	DSG1	NA	DSG1
ENSG00000266729	DSG1-AS1	NA	DSG1-AS1
ENSG00000207019	RNU6-167P	NA	RNU6-167P
ENSG00000175065	DSG4	NA	DSG4
ENSG00000207240	Y_RNA	NA	Y_RNA
ENSG00000134757	DSG3	NA	DSG3
ENSG00000046604	DSG2	NA	DSG2
ENSG00000264859	DSG2-AS1	NA	DSG2-AS1
ENSG00000118271	TTR	NA	TTR
ENSG00000118276	B4GALT6	NA	B4GALT6
ENSG00000200472	RN7SKP44	NA	RN7SKP44
ENSG00000265158	LRRC37A7P	NA	LRRC37A7P
ENSG00000141437	SLC25A52	NA	SLC25A52
ENSG00000153339	TRAPPC8	NA	TRAPPC8
ENSG00000222320	RNU6-1050P	NA	RNU6-1050P
ENSG00000101695	RNF125	NA	RNF125
ENSG00000134758	RNF138	NA	RNF138
ENSG00000141441	GAREM1	NA	GAREM1
ENSG00000199373	RNA5SP453	NA	RNA5SP453
ENSG00000141434	MEP1B	NA	MEP1B
ENSG00000265279	CLUHP6	NA	CLUHP6
ENSG00000222395	Y_RNA	NA	Y_RNA
ENSG00000262477	AC021224.1	NA	AC021224.1
ENSG00000215492	HNRNPA1P7	NA	HNRNPA1P7
ENSG00000260389	WBP11P1	NA	WBP11P1
ENSG00000197705	KLHL14	NA	KLHL14
ENSG00000166960	CCDC178	NA	CCDC178
ENSG00000141431	ASXL3	NA	ASXL3
ENSG00000101746	NOL4	NA	NOL4
ENSG00000199204	Y_RNA	NA	Y_RNA
ENSG00000134769	DTNA	NA	DTNA
ENSG00000166974	MAPRE2	NA	MAPRE2
ENSG00000186812	ZNF397	NA	ZNF397
ENSG00000186814	ZSCAN30	NA	ZSCAN30
ENSG00000257267	ZNF271P	NA	ZNF271P
ENSG00000172466	ZNF24	NA	ZNF24
ENSG00000186496	ZNF396	NA	ZNF396
ENSG00000153391	INO80C	NA	INO80C
ENSG00000141429	GALNT1	NA	GALNT1
ENSG00000283514	MIR3975	NA	MIR3975
ENSG00000267797	NRBF2P1	NA	NRBF2P1
ENSG00000207797	MIR187	NA	MIR187
ENSG00000265641	MIR3929	NA	MIR3929
ENSG00000141428	C18orf21	NA	C18orf21
ENSG00000141425	RPRD1A	NA	RPRD1A
ENSG00000141424	SLC39A6	NA	SLC39A6
ENSG00000134759	ELP2	NA	ELP2
ENSG00000075643	MOCOS	NA	MOCOS
ENSG00000134775	FHOD3	NA	FHOD3
ENSG00000134779	TPGS2	NA	TPGS2
ENSG00000150477	KIAA1328	NA	KIAA1328
ENSG00000101489	CELF4	NA	CELF4
ENSG00000266530	MIR4318	NA	MIR4318
ENSG00000243516	RPL12P40	NA	RPL12P40
ENSG00000222704	RN7SKP182	NA	RN7SKP182
ENSG00000253038	RNU6-706P	NA	RNU6-706P
ENSG00000175886	RPL7AP66	NA	RPL7AP66
ENSG00000283615	MIR924	NA	MIR924
ENSG00000283645	MIR5583-2	NA	MIR5583-2
ENSG00000266148	MIR5583-1	NA	MIR5583-1
ENSG00000212354	RNU6-1242P	NA	RNU6-1242P
ENSG00000267413	LINC01901	NA	LINC01901
ENSG00000283503	LINC01902	NA	LINC01902
ENSG00000261715	LINC01477	NA	LINC01477
ENSG00000267664	RPL17P45	NA	RPL17P45
ENSG00000267313	KC6	NA	KC6
ENSG00000078142	PIK3C3	NA	PIK3C3
ENSG00000267586	LINC00907	NA	LINC00907
ENSG00000253040	RNA5SP454	NA	RNA5SP454
ENSG00000152214	RIT2	NA	RIT2
ENSG00000132872	SYT4	NA	SYT4
ENSG00000202060	RNA5SP455	NA	RNA5SP455
ENSG00000267573	KRT8P5	NA	KRT8P5
ENSG00000267337	LINC01478	NA	LINC01478
ENSG00000277899	MLECP1	NA	MLECP1
ENSG00000152217	SETBP1	NA	SETBP1
ENSG00000265957	MIR4319	NA	MIR4319
ENSG00000132874	SLC14A2	NA	SLC14A2
ENSG00000267097	SLC14A2-AS1	NA	SLC14A2-AS1
ENSG00000141469	SLC14A1	NA	SLC14A1
ENSG00000197046	SIGLEC15	NA	SIGLEC15
ENSG00000152223	EPG5	NA	EPG5
ENSG00000152229	PSTPIP2	NA	PSTPIP2
ENSG00000222179	RN7SKP26	NA	RN7SKP26
ENSG00000252034	RNY4P37	NA	RNY4P37
ENSG00000152240	HAUS1	NA	HAUS1
ENSG00000251939	RNU6-1278P	NA	RNU6-1278P
ENSG00000152242	C18orf25	NA	C18orf25
ENSG00000141622	RNF165	NA	RNF165
ENSG00000167210	LOXHD1	NA	LOXHD1
ENSG00000101638	ST8SIA5	NA	ST8SIA5
ENSG00000078043	PIAS2	NA	PIAS2
ENSG00000167216	KATNAL2	NA	KATNAL2
ENSG00000274744	ELOA3D	NA	ELOA3D
ENSG00000278674	ELOA3B	NA	ELOA3B
ENSG00000183791	ELOA3	NA	ELOA3
ENSG00000206181	ELOA2	NA	ELOA2
ENSG00000167220	HDHD2	NA	HDHD2
ENSG00000134049	IER3IP1	NA	IER3IP1
ENSG00000215474	SKOR2	NA	SKOR2
ENSG00000201825	RNU6-1131P	NA	RNU6-1131P
ENSG00000267761	MIR4527HG	NA	MIR4527HG
ENSG00000266582	MIR4527	NA	MIR4527
ENSG00000267156	TPMTP1	NA	TPMTP1
ENSG00000175387	SMAD2	NA	SMAD2
ENSG00000267541	MTCO2P2	NA	MTCO2P2
ENSG00000184828	ZBTB7C	NA	ZBTB7C
ENSG00000206944	RNU6-708P	NA	RNU6-708P
ENSG00000280197	C18orf12	NA	C18orf12
ENSG00000200872	RNA5SP456	NA	RNA5SP456
ENSG00000266984	POLR3GP2	NA	POLR3GP2
ENSG00000134030	CTIF	NA	CTIF
ENSG00000266276	MIR4743	NA	MIR4743
ENSG00000101665	SMAD7	NA	SMAD7
ENSG00000141627	DYM	NA	DYM
ENSG00000263849	MIR4744	NA	MIR4744
ENSG00000264971	PRR13P4	NA	PRR13P4
ENSG00000177576	C18orf32	NA	C18orf32
ENSG00000215472	RPL17-C18orf32	NA	RPL17-C18orf32
ENSG00000284239	MIR1539	NA	MIR1539
ENSG00000265681	RPL17	NA	RPL17
ENSG00000202093	SNORD58C	NA	SNORD58C
ENSG00000206602	SNORD58A	NA	SNORD58A
ENSG00000271982	SNORD58B	NA	SNORD58B
ENSG00000101670	LIPG	NA	LIPG
ENSG00000267444	SMUG1P1	NA	SMUG1P1
ENSG00000167315	ACAA2	NA	ACAA2
ENSG00000267322	SNHG22	NA	SNHG22
ENSG00000251992	SCARNA17	NA	SCARNA17
ENSG00000167306	MYO5B	NA	MYO5B
ENSG00000201668	Y_RNA	NA	Y_RNA
ENSG00000200527	RNA5SP457	NA	RNA5SP457
ENSG00000267511	ADAD1P2	NA	ADAD1P2
ENSG00000283343	MIR4320	NA	MIR4320
ENSG00000240663	RN7SL310P	NA	RN7SL310P
ENSG00000172361	CFAP53	NA	CFAP53
ENSG00000141644	MBD1	NA	MBD1
ENSG00000154832	CXXC1	NA	CXXC1
ENSG00000251997	RNA5SP458	NA	RNA5SP458
ENSG00000154839	SKA1	NA	SKA1
ENSG00000141639	MAPK4	NA	MAPK4
ENSG00000134042	MRO	NA	MRO
ENSG00000267233	HNRNPA3P16	NA	HNRNPA3P16
ENSG00000082212	ME2	NA	ME2
ENSG00000200752	Y_RNA	NA	Y_RNA
ENSG00000141642	ELAC1	NA	ELAC1
ENSG00000141646	SMAD4	NA	SMAD4
ENSG00000176624	MEX3C	NA	MEX3C
ENSG00000207154	RNU1-46P	NA	RNU1-46P
ENSG00000227115	LINC01630	NA	LINC01630
ENSG00000266201	SS18L2P2	NA	SS18L2P2
ENSG00000187323	DCC	NA	DCC
ENSG00000263872	MIR4528	NA	MIR4528
ENSG00000264263	AC103949.1	NA	AC103949.1
ENSG00000263438	LINC01919	NA	LINC01919
ENSG00000260433	LINC01917	NA	LINC01917
ENSG00000134046	MBD2	NA	MBD2
ENSG00000207233	SNORA37	NA	SNORA37
ENSG00000101751	POLI	NA	POLI
ENSG00000174448	STARD6	NA	STARD6
ENSG00000166845	C18orf54	NA	C18orf54
ENSG00000178690	DYNAP	NA	DYNAP
ENSG00000041353	RAB27B	NA	RAB27B
ENSG00000267524	RPSAP57	NA	RPSAP57
ENSG00000166510	CCDC68	NA	CCDC68
ENSG00000267013	LINC01929	NA	LINC01929
ENSG00000252437	RNA5SP459	NA	RNA5SP459
ENSG00000196628	TCF4	NA	TCF4
ENSG00000267028	TCF4-AS1	NA	TCF4-AS1
ENSG00000264571	MIR4529	NA	MIR4529
ENSG00000267402	TCF4-AS2	NA	TCF4-AS2
ENSG00000242320	RPL21P126	NA	RPL21P126
ENSG00000267325	LINC01415	NA	LINC01415
ENSG00000260930	LINC01416	NA	LINC01416
ENSG00000267057	LINC01905	NA	LINC01905
ENSG00000201816	SNORA73	NA	SNORA73
ENSG00000267712	LINC01539	NA	LINC01539
ENSG00000091164	TXNL1	NA	TXNL1
ENSG00000091157	WDR7	NA	WDR7
ENSG00000206865	Y_RNA	NA	Y_RNA
ENSG00000212539	U3	NA	U3
ENSG00000267225	WDR7-OT1	NA	WDR7-OT1
ENSG00000258609	LINC-ROR	NA	LINC-ROR
ENSG00000228075	BOD1L2	NA	BOD1L2
ENSG00000267726	LINC02565	NA	LINC02565
ENSG00000202240	RNU6-737P	NA	RNU6-737P
ENSG00000177511	ST8SIA3	NA	ST8SIA3
ENSG00000119547	ONECUT2	NA	ONECUT2
ENSG00000066926	FECH	NA	FECH
ENSG00000081923	ATP8B1	NA	ATP8B1
ENSG00000202159	RNU6-742P	NA	RNU6-742P
ENSG00000231544	RSL24D1P11	NA	RSL24D1P11
ENSG00000267209	LINC01897	NA	LINC01897
ENSG00000235028	HMGN1P30	NA	HMGN1P30
ENSG00000049759	NEDD4L	NA	NEDD4L
ENSG00000284440	MIR122	NA	MIR122
ENSG00000207778	MIR3591	NA	MIR3591
ENSG00000198796	ALPK2	NA	ALPK2
ENSG00000252284	SNORA108	NA	SNORA108
ENSG00000172175	MALT1	NA	MALT1
ENSG00000266946	MRPL37P1	NA	MRPL37P1
ENSG00000201598	RNU6-219P	NA	RNU6-219P
ENSG00000267593	LINC01926	NA	LINC01926
ENSG00000199713	U8	NA	U8
ENSG00000074657	ZNF532	NA	ZNF532
ENSG00000251870	RNU2-69P	NA	RNU2-69P
ENSG00000224367	OACYLP	NA	OACYLP
ENSG00000166562	SEC11C	NA	SEC11C
ENSG00000134443	GRP	NA	GRP
ENSG00000134438	RAX	NA	RAX
ENSG00000166569	CPLX4	NA	CPLX4
ENSG00000074695	LMAN1	NA	LMAN1
ENSG00000183287	CCBE1	NA	CCBE1
